sale_id,customer_id,product_id,store_id,quantity,sale_date,total_amount
R2_3296,4768,394,60,9,2025-01-04,231.84
R2_3297,4321,374,98,2,2024-07-07,458.58
R2_3298,3726,249,43,6,2023-10-31,258.9
R2_3299,4095,280,11,8,2024-09-11,778.48
R2_3300,9104,409,45,10,2024-05-29,4176.9
R2_3301,3742,107,41,5,2024-03-24,687.0999999999999
R2_3302,2422,493,2,7,2024-10-17,304.78
R2_3303,895,358,8,9,2023-04-15,526.5
R2_3304,9488,460,17,8,2024-05-21,2329.52
R2_3305,9153,407,96,2,2023-11-23,643.64
R2_3306,2148,311,97,9,2024-10-30,685.35
R2_3307,2001,459,87,1,2024-08-14,476.4
R2_3308,5143,458,79,2,2023-12-07,507.72
R2_3309,3162,180,74,6,2023-07-20,1188.42
R2_3310,1814,477,75,6,2024-07-11,308.64
R2_3311,4076,121,54,10,2023-03-20,4667.6
R2_3312,1618,265,44,7,2025-02-01,105.28
R2_3313,9739,484,22,2,2023-08-05,749.12
R2_3314,2486,78,11,10,2023-05-14,228.5
R2_3315,9092,323,76,2,2024-04-09,557.42
R2_3316,9583,494,8,8,2024-10-17,799.76
R2_3317,9288,113,76,3,2024-06-12,1393.74
R2_3318,5725,217,71,10,2023-05-02,3033.2
R2_3319,6285,231,50,3,2023-07-12,59.730000000000004
R2_3320,4958,107,37,10,2024-02-09,1374.1999999999998
R2_3321,8568,176,57,2,2023-05-27,437.66
R2_3322,366,72,83,4,2024-08-21,860.92
R2_3323,8560,68,36,7,2023-09-07,1322.3
R2_3324,8307,29,70,3,2023-03-19,93.92999999999999
R2_3325,7981,359,65,5,2024-04-16,291.95
R2_3326,8242,164,88,10,2023-11-02,2030.0
R2_3327,9347,307,10,6,2024-08-12,151.14000000000001
R2_3328,3293,88,5,3,2023-12-08,364.74
R2_3329,4403,5,74,2,2023-10-24,715.68
R2_3330,1872,54,32,5,2024-08-25,1137.3
R2_3331,302,189,65,1,2023-02-23,50.29
R2_3332,7882,323,98,7,2023-11-25,1950.9699999999998
R2_3333,4745,460,80,1,2023-02-27,291.19
R2_3334,4592,43,18,5,2023-04-14,240.5
R2_3335,8687,484,88,6,2023-07-13,2247.36
R2_3336,5302,294,30,1,2024-03-14,469.84
R2_3337,687,9,92,1,2024-01-01,189.75
R2_3338,3430,416,58,10,2024-03-16,2115.4
R2_3339,5386,29,4,5,2024-01-09,156.54999999999998
R2_3340,5510,488,96,1,2023-05-27,380.59
R2_3341,7026,472,7,4,2024-10-06,22.44
R2_3342,9793,188,92,4,2024-10-04,1821.0
R2_3343,8431,385,74,9,2023-08-15,2983.32
R2_3344,9420,346,87,4,2023-03-07,685.76
R2_3345,9653,150,90,3,2024-03-17,242.88
R2_3346,7365,255,34,5,2024-05-28,2008.85
R2_3347,5664,474,8,5,2024-07-03,1361.1000000000001
R2_3348,1172,31,50,3,2023-07-04,1238.76
R2_3349,9236,266,29,8,2023-12-05,1605.92
R2_3350,601,29,18,8,2024-09-16,250.48
R2_3351,8601,252,70,2,2025-01-24,828.16
R2_3352,6062,156,46,2,2024-04-14,252.16
R2_3353,3741,334,88,2,2023-07-01,646.66
R2_3354,5011,489,24,5,2023-05-06,1779.9
R2_3355,1139,174,6,8,2023-11-30,80.56
R2_3356,4663,465,60,5,2024-02-02,635.15
R2_3357,2992,306,57,4,2024-11-13,940.28
R2_3358,1900,12,66,4,2024-01-27,1727.6
R2_3359,6143,204,81,2,2024-08-22,275.04
R2_3360,8664,421,73,1,2025-01-01,90.45
R2_3361,7836,244,10,7,2024-11-24,932.3299999999999
R2_3362,5709,463,2,3,2023-10-14,874.02
R2_3363,310,46,92,6,2023-05-03,717.24
R2_3364,8917,401,30,9,2024-06-15,3737.88
R2_3365,5787,109,42,8,2023-12-06,1522.8
R2_3366,5270,376,99,7,2024-09-07,1333.29
R2_3367,7318,128,90,5,2024-11-20,1652.55
R2_3368,411,238,64,4,2024-12-19,99.36
R2_3369,2650,16,20,4,2024-06-29,937.0
R2_3370,4870,68,6,4,2023-09-25,755.6
R2_3371,263,199,28,2,2023-07-26,854.34
R2_3372,6372,125,51,10,2024-12-12,1481.3
R2_3373,5993,60,68,9,2023-05-11,4419.18
R2_3374,6183,355,83,1,2024-09-05,298.49
R2_3375,5804,246,65,10,2024-06-25,1342.7
R2_3376,8808,431,48,4,2024-03-19,236.08
R2_3377,8057,205,96,4,2023-11-27,90.92
R2_3378,5973,149,28,1,2024-08-20,415.02
R2_3379,7353,266,16,6,2023-10-14,1204.44
R2_3380,1849,222,73,10,2023-11-11,3404.9
R2_3381,5678,354,21,6,2023-09-21,1571.94
R2_3382,748,315,74,5,2024-10-16,1692.75
R2_3383,8578,236,100,7,2023-12-25,2066.47
R2_3384,1256,442,41,6,2024-03-12,678.36
R2_3385,2004,281,13,10,2024-10-01,467.9
R2_3386,6460,233,58,10,2023-12-09,4160.0
R2_3387,468,64,90,6,2024-05-28,1150.02
R2_3388,829,272,45,10,2023-03-21,3773.8999999999996
R2_3389,1627,208,62,2,2023-11-25,896.42
R2_3390,1581,78,30,5,2023-06-30,114.25
R2_3391,4304,119,38,2,2024-11-07,509.08
R2_3392,8731,144,7,8,2024-04-08,244.88
R2_3393,7576,460,8,9,2024-06-03,2620.71
R2_3394,4574,422,1,5,2023-06-19,2283.5499999999997
R2_3395,7768,350,25,6,2024-09-12,2896.68
R2_3396,5272,461,4,6,2023-05-13,248.64
R2_3397,6404,87,82,6,2023-08-19,1259.58
R2_3398,1756,32,73,4,2023-07-30,1142.04
R2_3399,1874,474,99,3,2025-02-07,816.6600000000001
R2_3400,3222,41,94,3,2025-02-01,357.39
R2_3401,9373,349,47,7,2024-06-21,2689.19
R2_3402,1147,266,1,3,2023-12-17,602.22
R2_3403,5265,286,64,1,2024-01-04,461.8
R2_3404,825,491,49,5,2024-08-01,2172.05
R2_3405,4624,60,100,5,2023-05-21,2455.1
R2_3406,9768,160,3,2,2024-11-01,185.08
R2_3407,5203,319,69,3,2024-05-13,467.79
R2_3408,1044,110,52,2,2024-09-30,720.28
R2_3409,3965,365,11,10,2023-03-09,1554.5
R2_3410,5910,402,49,7,2023-05-04,1288.0
R2_3411,308,183,64,5,2024-10-21,2185.8
R2_3412,981,74,57,4,2024-03-15,102.96
R2_3413,2603,433,80,6,2024-01-12,566.04
R2_3414,6636,98,84,9,2024-09-01,4237.74
R2_3415,3464,141,24,5,2023-12-04,220.04999999999998
R2_3416,2861,360,3,7,2024-08-17,441.84
R2_3417,3415,414,42,3,2025-01-14,1415.8799999999999
R2_3418,8854,338,86,1,2024-09-14,200.66
R2_3419,9450,45,77,9,2023-12-05,69.75
R2_3420,9444,212,62,4,2024-06-08,50.6
R2_3421,3738,171,94,10,2024-05-04,926.5
R2_3422,5771,180,54,4,2023-12-11,792.28
R2_3423,2112,15,51,8,2024-12-01,75.36
R2_3424,1930,322,52,4,2024-01-22,1631.08
R2_3425,8912,124,71,10,2023-10-09,4388.4
R2_3426,5679,145,68,3,2024-09-20,1167.18
R2_3427,8417,212,43,10,2024-02-06,126.5
R2_3428,4857,219,4,2,2024-08-04,670.54
R2_3429,1780,271,46,4,2025-01-08,406.16
R2_3430,9523,378,88,5,2024-01-04,2283.6000000000004
R2_3431,4127,384,88,6,2024-04-11,120.12
R2_3432,3158,357,53,2,2023-11-20,591.02
R2_3433,3634,448,85,8,2025-01-15,2802.48
R2_3434,7889,392,75,3,2023-05-17,57.12
R2_3435,4412,408,65,7,2023-12-19,226.24
R2_3436,7530,381,1,9,2023-07-10,1995.3
R2_3437,8003,94,84,10,2023-11-24,2450.5
R2_3438,207,495,96,8,2024-06-28,3247.6
R2_3439,9831,87,71,2,2023-09-05,419.86
R2_3440,6106,395,35,10,2023-05-23,1100.0
R2_3441,5549,430,21,1,2024-02-10,31.04
R2_3442,8485,286,20,5,2024-08-29,2309.0
R2_3443,7227,242,92,6,2024-05-16,1160.46
R2_3444,9828,395,44,4,2024-02-20,440.0
R2_3445,4603,295,41,2,2023-10-23,977.88
R2_3446,6693,143,29,3,2024-07-03,203.88
R2_3447,160,332,10,6,2024-04-25,2505.2400000000002
R2_3448,8834,245,82,8,2025-01-23,169.2
R2_3449,2374,236,11,6,2023-10-30,1771.2599999999998
R2_3450,4877,419,8,8,2023-10-24,677.28
R2_3451,1025,320,31,6,2024-08-06,778.6800000000001
R2_3452,6573,483,97,1,2023-09-23,7.35
R2_3453,8533,22,37,6,2023-05-31,2904.96
R2_3454,3403,128,85,5,2024-05-27,1652.55
R2_3455,8554,354,17,8,2023-07-07,2095.92
R2_3456,3314,106,31,4,2023-12-03,1010.76
R2_3457,7297,148,54,8,2023-03-15,1554.96
R2_3458,1281,232,94,3,2024-02-16,101.22
R2_3459,1224,264,5,3,2024-11-30,895.5899999999999
R2_3460,2628,379,28,3,2024-10-28,1288.74
R2_3461,355,155,6,10,2024-07-16,1674.1999999999998
R2_3462,8979,131,27,1,2024-04-19,121.06
R2_3463,7175,292,79,8,2023-12-10,1969.12
R2_3464,5243,135,44,5,2023-05-24,374.15
R2_3465,1645,344,92,4,2024-05-11,1764.08
R2_3466,6548,456,72,9,2024-05-18,3303.2699999999995
R2_3467,7890,151,71,2,2024-07-19,118.86
R2_3468,6465,307,86,4,2024-07-16,100.76
R2_3469,3606,410,58,9,2024-10-10,966.33
R2_3470,1945,204,90,4,2023-10-27,550.08
R2_3471,1456,264,9,5,2023-05-11,1492.6499999999999
R2_3472,9397,129,16,9,2023-12-11,4481.91
R2_3473,6355,230,65,8,2024-08-02,1227.68
R2_3474,5268,165,27,7,2024-06-22,3478.09
R2_3475,6556,173,51,7,2023-06-21,246.19
R2_3476,1059,261,10,10,2025-01-19,2483.8999999999996
R2_3477,5437,468,86,7,2023-03-29,2794.6800000000003
R2_3478,5067,421,7,9,2025-01-08,814.0500000000001
R2_3479,4486,487,65,4,2023-04-12,1864.28
R2_3480,5702,497,14,10,2023-09-23,3934.3
R2_3481,9845,397,97,10,2024-09-02,2383.2
R2_3482,7771,87,54,8,2024-10-01,1679.44
R2_3483,1956,79,48,10,2023-05-11,579.0999999999999
R2_3484,7061,264,56,10,2025-01-20,2985.2999999999997
R2_3485,3287,126,46,7,2024-12-26,1333.29
R2_3486,6090,383,27,4,2023-06-18,1048.72
R2_3487,5567,158,14,2,2023-12-15,947.06
R2_3488,9556,428,23,6,2025-01-20,2668.2
R2_3489,2603,126,22,9,2024-07-17,1714.23
R2_3490,9094,17,96,9,2023-04-26,3456.54
R2_3491,8068,477,76,10,2024-02-29,514.4
R2_3492,280,410,55,1,2024-06-19,107.37
R2_3493,6699,40,100,2,2023-12-02,416.64
R2_3494,226,95,4,3,2024-03-29,283.62
R2_3495,3703,421,88,6,2024-06-17,542.7
R2_3496,259,309,65,10,2023-05-29,1097.3
R2_3497,3557,427,41,4,2023-12-04,325.4
R2_3498,3201,440,67,5,2024-11-23,2076.5
R2_3499,7425,256,16,3,2024-12-01,808.47
R2_3500,9506,19,25,10,2023-03-23,2884.1000000000004
R2_3501,5737,342,15,4,2025-01-07,1572.8
R2_3502,9732,458,42,5,2023-05-08,1269.3000000000002
R2_3503,6411,98,63,7,2024-07-04,3296.02
R2_3504,3428,186,34,9,2023-05-21,536.13
R2_3505,3249,202,36,2,2023-07-05,337.8
R2_3506,8670,148,64,9,2023-09-25,1749.33
R2_3507,2748,380,57,5,2023-06-21,75.65
R2_3508,850,276,84,8,2023-12-23,2689.36
R2_3509,6036,46,8,3,2025-01-29,358.62
R2_3510,4152,356,21,1,2024-07-08,443.69
R2_3511,3145,268,14,4,2025-01-21,802.12
R2_3512,434,23,6,2,2024-12-16,772.34
R2_3513,7976,413,31,1,2024-07-21,305.27
R2_3514,2924,338,24,5,2024-11-01,1003.3
R2_3515,8544,208,13,6,2023-06-25,2689.2599999999998
R2_3516,3334,177,79,5,2023-07-04,1179.35
R2_3517,8338,365,66,10,2023-05-03,1554.5
R2_3518,904,248,78,9,2023-07-30,89.01
R2_3519,258,368,82,2,2024-10-05,323.78
R2_3520,8563,379,53,6,2023-12-08,2577.48
R2_3521,1461,105,61,4,2024-01-08,615.72
R2_3522,7437,99,54,6,2023-05-01,1505.52
R2_3523,6285,102,68,1,2023-03-17,316.21
R2_3524,381,299,63,3,2024-04-14,976.26
R2_3525,8490,407,15,3,2023-04-13,965.46
R2_3526,8346,62,91,6,2023-08-14,2395.62
R2_3527,328,132,90,4,2025-02-12,1374.48
R2_3528,9111,414,84,7,2024-08-02,3303.72
R2_3529,3226,9,6,2,2024-09-24,379.5
R2_3530,979,59,97,5,2023-04-02,2251.35
R2_3531,8882,98,3,4,2024-10-24,1883.44
R2_3532,3444,389,43,10,2023-07-06,4895.8
R2_3533,596,223,54,5,2023-11-25,305.45000000000005
R2_3534,585,345,86,10,2023-07-14,1714.3000000000002
R2_3535,2378,129,26,5,2025-02-20,2489.95
R2_3536,9048,203,41,8,2023-04-01,3689.28
R2_3537,6120,500,73,3,2025-01-30,1254.3000000000002
R2_3538,7307,325,12,5,2024-06-21,845.0
R2_3539,4552,29,89,3,2024-04-04,93.92999999999999
R2_3540,3017,123,21,1,2024-03-16,53.01
R2_3541,3715,397,52,2,2024-07-01,476.64
R2_3542,5328,198,57,3,2024-03-23,1357.3799999999999
R2_3543,8872,204,59,1,2023-02-23,137.52
R2_3544,4223,477,49,10,2025-02-17,514.4
R2_3545,4543,309,67,7,2023-07-26,768.11
R2_3546,7989,239,39,4,2023-05-03,1922.64
R2_3547,8112,277,83,5,2025-01-29,1605.6
R2_3548,3353,359,1,5,2023-10-12,291.95
R2_3549,2557,266,66,3,2023-03-26,602.22
R2_3550,658,226,17,7,2023-11-25,64.25999999999999
R2_3551,7564,281,2,7,2024-11-30,327.53
R2_3552,9843,88,10,1,2023-11-25,121.58
R2_3553,434,344,8,1,2025-01-05,441.02
R2_3554,9286,302,3,3,2023-02-25,1037.73
R2_3555,4985,359,95,3,2024-08-19,175.17000000000002
R2_3556,8841,455,86,2,2024-10-19,528.76
R2_3557,3563,176,50,9,2024-10-28,1969.47
R2_3558,6898,330,49,5,2024-02-22,1035.65
R2_3559,9278,163,5,7,2025-01-31,3424.8199999999997
R2_3560,5493,219,33,2,2025-02-09,670.54
R2_3561,5176,324,34,8,2025-02-18,2536.32
R2_3562,8365,31,30,7,2024-10-15,2890.44
R2_3563,1413,76,60,8,2023-12-30,1921.36
R2_3564,8831,371,53,5,2023-03-08,1719.4499999999998
R2_3565,9645,131,65,4,2023-12-09,484.24
R2_3566,7428,355,25,5,2024-10-11,1492.45
R2_3567,9318,319,20,6,2024-08-02,935.58
R2_3568,2791,145,52,7,2024-12-04,2723.42
R2_3569,2967,459,47,2,2023-08-16,952.8
R2_3570,3414,279,90,2,2023-05-29,995.86
R2_3571,1291,255,63,9,2024-08-23,3615.93
R2_3572,4373,93,71,2,2024-07-16,442.88
R2_3573,5388,320,53,2,2024-09-30,259.56
R2_3574,3056,222,87,4,2024-02-19,1361.96
R2_3575,9191,91,27,9,2024-05-18,3212.0099999999998
R2_3576,6305,213,27,5,2025-02-04,1692.1000000000001
R2_3577,7755,40,59,2,2023-08-30,416.64
R2_3578,3350,370,59,10,2023-08-18,1240.4
R2_3579,5953,20,12,4,2024-08-12,764.76
R2_3580,8595,358,26,10,2023-09-12,585.0
R2_3581,538,452,86,2,2024-05-13,581.66
R2_3582,8114,200,30,6,2024-02-28,489.36
R2_3583,7835,312,73,9,2025-02-22,153.99
R2_3584,9971,339,89,1,2024-04-09,161.5
R2_3585,6603,184,71,5,2023-07-19,1618.7
R2_3586,7375,7,5,4,2024-01-14,1997.08
R2_3587,4005,339,75,10,2023-03-13,1615.0
R2_3588,8859,493,54,10,2024-04-16,435.4
R2_3589,5672,195,58,5,2024-04-09,1051.6
R2_3590,9285,456,92,5,2023-06-15,1835.1499999999999
R2_3591,3236,483,19,2,2024-04-03,14.7
R2_3592,4765,40,64,7,2024-01-14,1458.24
R2_3593,5086,19,84,3,2023-12-04,865.23
R2_3594,4096,343,42,9,2023-04-06,752.9399999999999
R2_3595,5265,84,68,7,2023-03-02,411.46000000000004
R2_3596,9929,319,43,6,2023-12-07,935.58
R2_3597,141,422,5,7,2023-05-04,3196.97
R2_3598,6058,428,35,7,2024-01-14,3112.9
R2_3599,990,414,37,4,2023-10-28,1887.84
R2_3600,2027,481,92,5,2024-04-12,1958.45
R2_3601,1468,268,77,9,2024-07-18,1804.77
R2_3602,4368,313,23,2,2023-10-20,841.46
R2_3603,350,220,51,10,2024-02-01,4705.7
R2_3604,5514,34,99,9,2023-09-15,822.51
R2_3605,3740,289,67,6,2023-05-30,2536.7400000000002
R2_3606,6490,357,61,6,2024-09-16,1773.06
R2_3607,5732,157,52,1,2023-04-02,403.02
R2_3608,5408,106,79,6,2023-10-08,1516.1399999999999
R2_3609,8435,350,9,5,2025-02-19,2413.8999999999996
R2_3610,5984,107,62,3,2023-10-28,412.26
R2_3611,7016,228,61,2,2024-10-07,815.32
R2_3612,2554,232,24,4,2023-12-23,134.96
R2_3613,4362,19,80,4,2023-07-29,1153.64
R2_3614,3748,460,12,10,2024-02-24,2911.9
R2_3615,1559,472,23,5,2023-04-19,28.05
R2_3616,2172,461,69,3,2024-12-07,124.32
R2_3617,8255,269,77,7,2024-04-25,1939.9099999999999
R2_3618,3113,442,12,5,2024-07-05,565.3
R2_3619,2901,372,76,10,2024-04-13,4458.8
R2_3620,8751,313,65,8,2024-08-07,3365.84
R2_3621,4533,381,72,5,2024-05-15,1108.5
R2_3622,1488,242,13,6,2023-06-19,1160.46
R2_3623,8739,386,50,2,2023-07-01,55.08
R2_3624,5382,110,11,5,2024-08-28,1800.6999999999998
R2_3625,9341,287,26,1,2023-09-08,296.53
R2_3626,1928,347,28,4,2024-03-16,1583.2
R2_3627,1121,403,18,6,2023-03-03,1218.84
R2_3628,725,47,54,6,2023-06-23,248.76
R2_3629,5698,449,72,1,2024-01-14,385.1
R2_3630,6143,154,61,2,2024-06-29,254.46
R2_3631,8190,307,58,8,2024-11-09,201.52
R2_3632,339,441,54,4,2023-03-10,1056.92
R2_3633,6151,289,23,6,2024-04-16,2536.7400000000002
R2_3634,6919,392,69,1,2024-01-20,19.04
R2_3635,1332,33,11,4,2023-07-21,1417.64
R2_3636,7975,174,38,1,2024-04-25,10.07
R2_3637,4932,413,80,4,2024-05-11,1221.08
R2_3638,1955,260,97,10,2024-09-21,2076.7
R2_3639,7855,128,11,9,2024-12-16,2974.59
R2_3640,2441,71,28,1,2024-06-17,219.68
R2_3641,174,122,80,4,2023-07-11,1837.32
R2_3642,2504,16,36,3,2023-04-24,702.75
R2_3643,5343,394,32,3,2024-12-20,77.28
R2_3644,7625,91,30,1,2024-08-15,356.89
R2_3645,2818,276,21,10,2024-07-26,3361.7000000000003
R2_3646,7206,258,55,2,2025-01-23,280.1
R2_3647,276,51,16,7,2024-09-19,589.19
R2_3648,6967,457,5,8,2024-05-28,365.44
R2_3649,2461,202,39,10,2024-05-15,1689.0
R2_3650,2589,268,54,5,2023-11-15,1002.65
R2_3651,6671,487,38,1,2024-12-06,466.07
R2_3652,8934,366,22,8,2024-05-16,243.68
R2_3653,888,379,64,1,2023-07-28,429.58
R2_3654,5680,454,100,1,2023-06-22,14.32
R2_3655,2389,110,67,10,2023-10-16,3601.3999999999996
R2_3656,6663,41,96,6,2023-12-02,714.78
R2_3657,3795,231,51,4,2024-11-19,79.64
R2_3658,747,82,46,7,2024-02-04,2093.84
R2_3659,663,114,36,5,2023-09-15,1501.05
R2_3660,7143,434,16,5,2024-08-04,1631.5
R2_3661,5775,439,76,2,2024-07-13,997.16
R2_3662,2653,345,91,7,2023-07-15,1200.01
R2_3663,8088,377,37,9,2023-08-16,3889.08
R2_3664,6803,278,16,4,2023-03-08,1124.72
R2_3665,2342,149,68,8,2023-03-02,3320.16
R2_3666,6843,208,15,4,2023-09-25,1792.84
R2_3667,3472,458,29,9,2024-06-09,2284.7400000000002
R2_3668,9402,493,53,2,2024-07-25,87.08
R2_3669,5233,477,95,5,2023-03-21,257.2
R2_3670,1710,440,35,10,2024-07-24,4153.0
R2_3671,4872,403,53,5,2023-05-19,1015.6999999999999
R2_3672,2664,425,18,5,2025-01-02,885.65
R2_3673,7844,499,14,3,2024-07-04,207.81
R2_3674,415,422,42,3,2024-04-24,1370.1299999999999
R2_3675,3962,380,93,3,2025-01-03,45.39
R2_3676,949,29,82,6,2024-08-23,187.85999999999999
R2_3677,2756,53,9,1,2025-01-16,257.06
R2_3678,7463,103,74,10,2024-06-05,875.1999999999999
R2_3679,1025,79,71,2,2023-04-21,115.82
R2_3680,4162,206,48,2,2025-01-01,703.68
R2_3681,7347,312,14,5,2023-05-27,85.55
R2_3682,991,130,77,3,2025-02-14,84.15
R2_3683,9766,390,70,5,2023-10-31,1325.05
R2_3684,77,117,53,8,2023-07-02,2847.36
R2_3685,8113,55,24,6,2024-07-23,1569.3000000000002
R2_3686,6917,422,77,4,2024-12-15,1826.84
R2_3687,3154,212,25,3,2024-10-31,37.95
R2_3688,510,169,34,2,2024-02-27,618.72
R2_3689,9139,58,98,6,2025-01-10,655.14
R2_3690,6878,465,56,2,2024-02-20,254.06
R2_3691,2137,445,57,9,2023-12-08,3403.35
R2_3692,7298,225,100,10,2024-01-16,4704.4
R2_3693,842,342,45,6,2023-08-01,2359.2
R2_3694,1105,171,10,4,2024-06-12,370.6
R2_3695,2921,285,99,8,2024-02-23,2374.32
R2_3696,8094,153,50,10,2024-10-29,69.0
R2_3697,3425,54,49,8,2025-02-02,1819.68
R2_3698,3069,293,25,10,2025-02-07,2140.5
R2_3699,9125,228,71,10,2023-10-20,4076.6000000000004
R2_3700,8956,98,17,9,2024-08-19,4237.74
R2_3701,4693,17,92,1,2024-05-19,384.06
R2_3702,247,224,86,8,2023-06-08,1639.44
R2_3703,4068,355,88,4,2024-11-24,1193.96
R2_3704,9374,310,58,4,2024-08-29,291.96
R2_3705,4134,350,90,7,2024-10-14,3379.46
R2_3706,3810,185,63,2,2023-10-02,661.36
R2_3707,993,455,49,5,2023-09-03,1321.9
R2_3708,8139,340,98,6,2023-03-05,2763.54
R2_3709,6715,446,30,5,2023-08-18,2254.35
R2_3710,626,289,13,10,2023-03-17,4227.900000000001
R2_3711,9995,94,98,5,2024-10-02,1225.25
R2_3712,6636,82,14,10,2024-03-14,2991.2
R2_3713,2828,137,56,9,2024-09-16,2443.59
R2_3714,7596,229,82,7,2023-10-31,912.59
R2_3715,2383,39,34,8,2024-10-06,3283.92
R2_3716,1147,150,73,8,2024-07-17,647.68
R2_3717,2722,5,36,2,2024-06-29,715.68
R2_3718,1648,474,39,3,2023-05-16,816.6600000000001
R2_3719,2634,44,1,1,2023-07-15,296.55
R2_3720,4923,357,1,2,2023-12-30,591.02
R2_3721,4985,493,44,1,2023-10-19,43.54
R2_3722,8992,110,50,6,2024-08-20,2160.84
R2_3723,5799,195,96,6,2023-12-05,1261.92
R2_3724,2622,300,60,5,2024-08-04,1985.1
R2_3725,3522,165,100,3,2023-07-23,1490.6100000000001
R2_3726,3827,285,33,5,2024-11-24,1483.95
R2_3727,1441,14,36,4,2023-05-19,668.08
R2_3728,7094,243,61,7,2024-08-02,2386.23
R2_3729,1546,42,46,10,2023-03-01,1085.5
R2_3730,8513,152,10,1,2023-10-23,178.75
R2_3731,6286,366,1,10,2024-07-26,304.6
R2_3732,7435,151,62,8,2024-10-11,475.44
R2_3733,6048,234,12,9,2023-12-08,2576.34
R2_3734,1199,335,95,8,2024-01-10,1042.8
R2_3735,1869,133,81,9,2023-08-30,3517.0199999999995
R2_3736,5638,147,100,4,2023-09-13,1756.4
R2_3737,7143,229,76,10,2024-11-20,1303.7
R2_3738,4776,159,4,3,2024-06-29,407.09999999999997
R2_3739,5205,383,31,7,2023-04-11,1835.26
R2_3740,4919,9,34,9,2024-09-21,1707.75
R2_3741,4048,308,76,3,2024-12-31,745.86
R2_3742,5773,280,81,5,2024-10-26,486.55
R2_3743,4217,130,20,2,2024-12-18,56.1
R2_3744,2012,108,33,8,2025-01-26,2082.16
R2_3745,6022,160,23,5,2024-07-14,462.70000000000005
R2_3746,4505,285,84,2,2023-11-13,593.58
R2_3747,9350,247,71,7,2023-08-24,594.44
R2_3748,5607,193,44,4,2024-01-21,389.36
R2_3749,3328,355,8,9,2023-06-25,2686.41
R2_3750,4082,359,22,1,2024-10-19,58.39
R2_3751,8514,200,35,10,2023-07-01,815.6
R2_3752,7738,275,32,5,2023-08-11,787.8
R2_3753,9405,123,77,10,2024-08-06,530.1
R2_3754,2139,42,48,4,2024-11-27,434.2
R2_3755,7303,177,20,7,2023-12-03,1651.0900000000001
R2_3756,4608,19,81,6,2023-08-15,1730.46
R2_3757,749,388,26,5,2023-05-25,1620.6
R2_3758,6211,39,2,8,2024-09-28,3283.92
R2_3759,403,217,52,8,2023-09-05,2426.56
R2_3760,3628,303,11,1,2024-02-19,317.82
R2_3761,7192,27,71,5,2023-05-22,60.599999999999994
R2_3762,957,250,7,9,2023-03-16,2179.98
R2_3763,2714,461,94,10,2025-01-06,414.4
R2_3764,4721,36,34,1,2023-12-30,42.79
R2_3765,7018,171,99,5,2024-08-10,463.25
R2_3766,9123,14,7,1,2024-06-26,167.02
R2_3767,3438,317,9,2,2023-05-03,613.0
R2_3768,2026,198,40,3,2024-05-27,1357.3799999999999
R2_3769,1693,304,84,3,2024-08-26,295.98
R2_3770,9900,53,43,3,2024-03-09,771.1800000000001
R2_3771,3443,172,83,9,2024-05-09,448.65000000000003
R2_3772,3565,384,1,8,2024-03-15,160.16
R2_3773,4450,431,74,10,2024-01-05,590.2
R2_3774,6461,31,22,10,2024-05-03,4129.2
R2_3775,8711,449,35,10,2024-11-28,3851.0
R2_3776,1715,395,63,7,2024-07-20,770.0
R2_3777,3398,415,94,3,2023-06-22,973.08
R2_3778,556,25,1,8,2024-02-01,3785.28
R2_3779,6467,364,34,3,2024-03-13,1298.5500000000002
R2_3780,9580,481,72,3,2024-07-13,1175.07
R2_3781,1718,221,74,4,2024-12-04,1961.2
R2_3782,5330,136,56,1,2024-01-07,218.85
R2_3783,7892,229,76,9,2024-05-16,1173.33
R2_3784,3716,133,10,3,2023-10-30,1172.34
R2_3785,7566,284,90,6,2024-01-25,2868.84
R2_3786,2977,45,41,9,2024-07-17,69.75
R2_3787,9334,256,79,10,2023-09-22,2694.9
R2_3788,1627,19,70,2,2023-03-10,576.82
R2_3789,2767,180,6,5,2024-03-07,990.3499999999999
R2_3790,2935,70,23,2,2024-06-02,75.58
R2_3791,6154,144,10,1,2023-11-24,30.61
R2_3792,5081,244,100,6,2023-07-28,799.14
R2_3793,2560,232,38,10,2023-06-12,337.40000000000003
R2_3794,442,305,30,1,2023-03-29,7.02
R2_3795,861,396,49,9,2025-01-11,1577.52
R2_3796,8891,401,84,6,2024-01-16,2491.92
R2_3797,3771,27,42,1,2023-12-27,12.12
R2_3798,9720,262,22,9,2024-01-12,3730.86
R2_3799,9423,51,88,9,2024-08-21,757.53
R2_3800,6312,235,86,6,2023-11-29,1562.3999999999999
R2_3801,952,130,46,8,2023-09-05,224.4
R2_3802,7318,412,6,8,2023-08-08,898.32
R2_3803,8834,133,79,3,2025-01-10,1172.34
R2_3804,2995,18,2,7,2025-02-08,1911.56
R2_3805,2951,381,65,6,2023-06-26,1330.1999999999998
R2_3806,5222,94,1,7,2024-06-01,1715.3500000000001
R2_3807,9002,303,82,1,2023-05-27,317.82
R2_3808,2935,140,68,3,2024-12-28,912.1200000000001
R2_3809,6938,90,9,10,2024-04-01,67.6
R2_3810,2360,372,26,6,2024-12-21,2675.2799999999997
R2_3811,3209,183,3,5,2024-11-07,2185.8
R2_3812,3754,154,47,6,2023-09-22,763.38
R2_3813,5336,160,47,4,2023-11-24,370.16
