sale_id,customer_id,product_id,store_id,quantity,sale_date,total_amount
R1_10339,7605,302,8,10,2023-06-06,3459.1000000000004
R1_10340,4749,15,18,3,2023-05-13,28.259999999999998
R1_10341,4785,313,86,2,2024-06-10,841.46
R1_10342,7608,310,23,10,2023-07-07,729.9
R1_10343,2089,416,48,2,2025-02-20,423.08
R1_10344,5933,159,90,9,2024-12-19,1221.3
R1_10345,2547,315,37,6,2023-08-03,2031.3000000000002
R1_10346,3002,88,27,7,2025-01-11,851.06
R1_10347,22,133,46,3,2025-01-01,1172.34
R1_10348,7150,399,30,3,2023-09-01,1270.0500000000002
R1_10349,876,71,14,2,2024-02-03,439.36
R1_10350,1541,49,68,7,2025-02-11,2395.75
R1_10351,6695,205,16,3,2025-02-08,68.19
R1_10352,8603,414,47,8,2025-01-09,3775.68
R1_10353,1968,89,42,5,2024-02-21,1668.65
R1_10354,5349,340,21,6,2024-10-15,2763.54
R1_10355,5264,13,25,6,2024-03-14,2870.7599999999998
R1_10356,1289,449,63,1,2023-05-14,385.1
R1_10357,5263,361,40,5,2023-11-11,1798.7
R1_10358,3168,331,94,8,2024-02-04,2362.96
R1_10359,5479,270,67,7,2023-07-29,3142.79
R1_10360,7267,51,91,6,2024-04-25,505.02
R1_10361,5653,270,62,5,2023-03-25,2244.8500000000004
R1_10362,8568,244,69,2,2023-10-11,266.38
R1_10363,6645,60,30,6,2025-01-06,2946.12
R1_10364,3308,320,53,8,2023-10-29,1038.24
R1_10365,7726,422,36,2,2024-10-29,913.42
R1_10366,4892,268,43,4,2023-05-16,802.12
R1_10367,9671,231,12,10,2024-01-20,199.1
R1_10368,8191,305,3,6,2023-03-31,42.12
R1_10369,1330,75,80,2,2024-04-10,992.94
R1_10370,5572,414,23,4,2024-03-19,1887.84
R1_10371,8166,261,95,3,2024-04-02,745.17
R1_10372,5927,384,10,6,2023-05-29,120.12
R1_10373,7560,138,21,5,2024-01-11,583.0
R1_10374,5198,494,6,4,2023-05-10,399.88
R1_10375,5902,106,93,1,2024-10-17,252.69
R1_10376,9569,406,3,7,2024-11-02,2984.24
R1_10377,9465,345,22,4,2023-11-28,685.72
R1_10378,9004,146,79,10,2023-08-18,888.5
R1_10379,4905,428,24,10,2024-09-08,4447.0
R1_10380,6789,83,76,1,2024-12-15,150.85
R1_10381,493,409,27,8,2024-02-13,3341.52
R1_10382,10000,68,66,1,2025-01-15,188.9
R1_10383,8287,104,66,10,2023-04-22,4696.4
R1_10384,2233,206,91,8,2024-01-09,2814.72
R1_10385,3509,219,33,7,2024-09-05,2346.89
R1_10386,3840,336,56,10,2023-12-02,3676.0
R1_10387,6676,81,59,4,2024-03-20,1226.4
R1_10388,1257,356,45,6,2023-05-14,2662.14
R1_10389,1137,224,25,4,2024-08-07,819.72
R1_10390,5024,208,32,8,2025-01-04,3585.68
R1_10391,9846,53,83,10,2024-07-11,2570.6
R1_10392,8950,298,26,3,2023-06-23,1324.56
R1_10393,4786,384,53,3,2025-01-16,60.06
R1_10394,9466,118,1,6,2024-10-17,2585.2200000000003
R1_10395,7564,343,16,2,2023-12-10,167.32
R1_10396,169,101,75,2,2023-10-15,631.96
R1_10397,3814,114,92,9,2024-10-03,2701.89
R1_10398,6909,168,61,9,2023-05-01,2399.7599999999998
R1_10399,2986,242,93,2,2023-11-26,386.82
R1_10400,1707,32,67,2,2024-06-21,571.02
R1_10401,4565,169,58,9,2023-08-07,2784.2400000000002
R1_10402,8028,228,32,6,2023-05-06,2445.96
R1_10403,8413,60,70,1,2024-10-14,491.02
R1_10404,9412,317,1,8,2024-06-12,2452.0
R1_10405,4906,326,75,8,2023-08-28,110.8
R1_10406,9009,221,93,10,2024-02-13,4903.0
R1_10407,9300,177,40,8,2023-05-26,1886.96
R1_10408,5555,32,26,4,2024-11-26,1142.04
R1_10409,2662,387,43,3,2024-10-13,710.8499999999999
R1_10410,7135,279,93,10,2023-11-23,4979.3
R1_10411,9176,231,72,9,2024-04-11,179.19
R1_10412,5161,225,40,5,2024-03-26,2352.2
R1_10413,2257,278,80,10,2023-06-11,2811.8
R1_10414,6049,64,86,3,2023-08-04,575.01
R1_10415,2768,497,98,8,2023-04-02,3147.44
R1_10416,9357,222,84,5,2025-01-28,1702.45
R1_10417,7540,447,14,4,2024-05-20,1120.92
R1_10418,8263,306,87,7,2024-01-18,1645.49
R1_10419,97,459,63,9,2023-08-27,4287.599999999999
R1_10420,8506,433,37,5,2023-08-25,471.70000000000005
R1_10421,525,165,95,10,2024-02-03,4968.7
R1_10422,6709,407,97,7,2024-08-21,2252.74
R1_10423,5636,434,69,4,2024-06-21,1305.2
R1_10424,9345,435,4,5,2023-12-26,685.5500000000001
R1_10425,8767,368,46,5,2023-03-29,809.4499999999999
R1_10426,4555,486,53,2,2023-06-12,605.26
R1_10427,4105,441,31,6,2023-03-11,1585.38
R1_10428,7025,140,98,3,2024-06-13,912.1200000000001
R1_10429,9113,237,26,4,2024-03-16,721.84
R1_10430,209,137,54,3,2023-08-05,814.53
R1_10431,3620,252,77,1,2024-09-26,414.08
R1_10432,454,108,37,6,2023-04-25,1561.62
R1_10433,2239,271,7,9,2024-08-09,913.86
R1_10434,1308,356,28,2,2024-05-26,887.38
R1_10435,8491,348,70,9,2023-05-15,2033.73
R1_10436,6341,211,13,7,2024-12-30,2288.65
R1_10437,791,298,99,9,2024-01-28,3973.68
R1_10438,7556,114,3,8,2023-08-16,2401.68
R1_10439,5919,221,25,2,2024-01-21,980.6
R1_10440,2160,272,3,3,2024-12-28,1132.17
R1_10441,4882,393,95,1,2024-05-10,213.89
R1_10442,3831,363,39,2,2023-08-13,43.72
R1_10443,630,35,52,2,2024-04-30,327.24
R1_10444,4429,376,23,6,2024-03-14,1142.82
R1_10445,3275,212,28,4,2023-08-01,50.6
R1_10446,8629,482,61,7,2025-01-05,2995.72
R1_10447,505,381,19,3,2023-09-11,665.0999999999999
R1_10448,2580,365,66,4,2023-09-24,621.8
R1_10449,7890,23,70,9,2024-07-01,3475.53
R1_10450,9704,392,50,10,2023-04-17,190.39999999999998
R1_10451,9754,106,93,3,2024-11-13,758.0699999999999
R1_10452,3977,441,44,1,2024-07-18,264.23
R1_10453,2381,435,91,8,2023-03-18,1096.88
R1_10454,1386,260,3,4,2024-05-09,830.68
R1_10455,3290,439,74,4,2025-01-12,1994.32
R1_10456,9708,473,97,4,2023-06-15,106.4
R1_10457,2631,208,51,7,2023-05-11,3137.47
R1_10458,1892,101,94,1,2023-07-14,315.98
R1_10459,7391,300,4,10,2023-08-13,3970.2
R1_10460,7948,411,31,6,2023-12-01,725.4000000000001
R1_10461,4060,433,52,1,2023-09-07,94.34
R1_10462,7123,171,7,3,2024-01-01,277.95000000000005
R1_10463,9442,290,8,9,2024-02-26,1329.03
R1_10464,2373,182,31,3,2024-06-16,1367.25
R1_10465,7036,82,98,10,2024-01-08,2991.2
R1_10466,4075,216,81,7,2023-09-02,842.1700000000001
R1_10467,9907,32,37,1,2024-11-26,285.51
R1_10468,1700,451,45,1,2023-09-20,378.95
R1_10469,3858,310,13,7,2025-01-05,510.92999999999995
R1_10470,4267,176,96,5,2023-10-27,1094.15
R1_10471,9375,67,24,8,2024-04-21,437.52
R1_10472,4930,360,24,4,2024-12-11,252.48
R1_10473,8652,134,10,3,2023-03-16,498.09000000000003
R1_10474,1728,299,38,4,2024-12-13,1301.68
R1_10475,9697,236,51,7,2023-12-16,2066.47
R1_10476,1145,386,3,8,2023-04-21,220.32
R1_10477,926,464,93,9,2024-02-05,3958.2000000000003
R1_10478,1403,178,39,8,2023-05-31,509.28
R1_10479,1216,60,28,3,2023-05-31,1473.06
R1_10480,5639,235,11,7,2024-07-24,1822.7999999999997
R1_10481,9103,369,99,3,2023-03-12,1055.6399999999999
R1_10482,8724,459,69,5,2023-06-05,2382.0
R1_10483,6204,453,35,3,2024-06-08,339.45000000000005
R1_10484,8901,172,6,5,2025-01-01,249.25
R1_10485,3804,199,33,4,2023-02-28,1708.68
R1_10486,195,476,57,3,2023-11-19,792.36
R1_10487,3893,157,30,7,2025-01-14,2821.14
R1_10488,184,173,56,8,2023-03-15,281.36
R1_10489,9896,174,80,3,2024-01-17,30.21
R1_10490,8317,493,85,2,2024-12-17,87.08
R1_10491,604,246,18,2,2024-05-12,268.54
R1_10492,5990,288,41,7,2024-09-29,718.13
R1_10493,1619,406,4,7,2024-02-23,2984.24
R1_10494,4527,261,17,8,2023-08-27,1987.12
R1_10495,7882,115,95,8,2023-08-11,1243.36
R1_10496,181,424,64,3,2024-06-05,1006.6200000000001
R1_10497,4708,389,89,6,2023-11-18,2937.48
R1_10498,796,18,20,5,2023-10-04,1365.3999999999999
R1_10499,8446,299,54,1,2024-08-30,325.42
R1_10500,8243,459,72,6,2023-10-07,2858.3999999999996
R1_10501,8190,338,51,4,2024-04-25,802.64
R1_10502,6194,414,77,7,2024-05-09,3303.72
R1_10503,5084,294,93,3,2024-01-25,1409.52
R1_10504,4706,161,71,4,2023-04-22,131.2
R1_10505,4164,24,39,10,2024-06-01,1557.7
R1_10506,1492,44,64,10,2024-10-18,2965.5
R1_10507,4551,308,82,3,2023-07-25,745.86
R1_10508,5759,138,7,4,2024-03-16,466.4
R1_10509,5581,311,95,4,2024-02-17,304.6
R1_10510,8307,241,92,10,2023-06-17,2844.1000000000004
R1_10511,2604,186,70,2,2023-09-21,119.14
R1_10512,5424,307,63,4,2024-01-08,100.76
R1_10513,5119,220,99,7,2023-07-14,3293.99
R1_10514,1558,380,96,5,2023-08-25,75.65
R1_10515,8695,360,11,7,2023-07-08,441.84
R1_10516,6033,492,64,8,2024-09-12,1359.36
R1_10517,6784,83,81,1,2024-01-16,150.85
R1_10518,7794,176,10,6,2023-08-23,1312.98
R1_10519,3981,466,70,2,2024-08-30,448.64
R1_10520,7837,52,1,7,2024-03-23,1154.93
R1_10521,2527,258,75,4,2024-09-28,560.2
R1_10522,9348,461,2,10,2024-02-23,414.4
R1_10523,2911,309,14,8,2024-10-13,877.84
R1_10524,4838,93,18,3,2023-08-28,664.3199999999999
R1_10525,2038,38,81,3,2023-08-02,776.67
R1_10526,5041,365,43,7,2023-11-23,1088.1499999999999
R1_10527,2206,134,67,2,2023-09-09,332.06
R1_10528,5959,299,1,4,2024-04-27,1301.68
R1_10529,9400,362,96,2,2023-03-22,765.36
R1_10530,2239,323,10,7,2023-11-19,1950.9699999999998
R1_10531,250,320,6,8,2023-05-11,1038.24
R1_10532,5850,161,39,3,2023-03-14,98.39999999999999
R1_10533,1032,45,13,1,2023-09-01,7.75
R1_10534,1953,302,1,5,2023-09-10,1729.5500000000002
R1_10535,6464,371,15,1,2024-05-29,343.89
R1_10536,9255,469,75,9,2023-05-29,3552.03
R1_10537,5436,357,56,3,2025-02-20,886.53
R1_10538,7946,492,68,9,2023-08-21,1529.28
R1_10539,3667,135,51,10,2024-10-28,748.3
R1_10540,9385,296,20,6,2023-04-27,63.72
R1_10541,3960,297,51,6,2023-03-15,1795.02
R1_10542,5461,61,98,10,2024-05-12,2217.7000000000003
R1_10543,5202,183,94,3,2023-11-23,1311.48
R1_10544,7637,184,46,9,2024-01-01,2913.66
R1_10545,9565,113,56,7,2024-09-20,3252.06
R1_10546,2407,345,18,5,2023-07-16,857.1500000000001
R1_10547,6687,495,18,9,2024-11-11,3653.5499999999997
R1_10548,7619,329,49,3,2024-02-10,1496.94
R1_10549,6334,388,5,6,2024-03-10,1944.72
R1_10550,326,141,9,2,2024-01-14,88.02
R1_10551,6496,152,97,6,2025-02-06,1072.5
R1_10552,3941,124,93,6,2023-12-19,2633.04
R1_10553,2214,260,17,3,2024-08-30,623.01
R1_10554,2648,28,10,2,2023-04-24,730.0
R1_10555,2002,166,63,3,2024-09-15,1471.17
R1_10556,4272,375,84,1,2024-10-01,481.82
R1_10557,4852,433,68,8,2023-10-30,754.72
R1_10558,9937,228,53,6,2024-10-02,2445.96
R1_10559,9342,124,73,4,2024-07-27,1755.36
R1_10560,4387,435,28,2,2024-08-19,274.22
R1_10561,8018,415,57,5,2023-10-20,1621.8000000000002
R1_10562,8004,473,24,7,2024-05-07,186.20000000000002
R1_10563,2145,205,20,2,2025-02-01,45.46
R1_10564,9591,33,72,6,2025-02-04,2126.46
R1_10565,3708,454,92,2,2024-04-11,28.64
R1_10566,7783,50,32,10,2023-07-03,3295.1
R1_10567,5542,477,100,10,2025-01-29,514.4
R1_10568,2428,464,28,6,2025-01-11,2638.8
R1_10569,734,15,59,10,2023-04-21,94.2
R1_10570,9343,453,9,7,2025-01-18,792.0500000000001
R1_10571,245,12,21,6,2024-07-13,2591.3999999999996
R1_10572,4944,212,50,7,2023-06-13,88.55
R1_10573,7703,104,17,3,2025-02-15,1408.92
R1_10574,6073,214,71,7,2024-08-05,2440.83
R1_10575,1512,21,4,5,2023-10-20,1036.6
R1_10576,9791,461,87,8,2024-05-09,331.52
R1_10577,1644,403,48,8,2023-03-16,1625.12
R1_10578,2332,122,20,3,2023-11-20,1377.99
R1_10579,4571,34,89,3,2024-10-21,274.17
R1_10580,6817,473,77,2,2024-12-03,53.2
R1_10581,8879,473,28,6,2023-09-28,159.60000000000002
R1_10582,2014,257,47,4,2024-01-19,179.04
R1_10583,6262,338,59,1,2023-09-27,200.66
R1_10584,1866,90,12,10,2023-04-04,67.6
R1_10585,7939,35,97,9,2024-06-06,1472.58
R1_10586,1936,447,4,9,2023-02-28,2522.07
R1_10587,5291,260,51,7,2024-09-08,1453.6899999999998
R1_10588,4999,37,15,2,2024-07-29,779.68
R1_10589,9729,2,14,1,2024-09-05,23.39
R1_10590,8538,106,70,10,2024-04-16,2526.9
R1_10591,990,291,84,1,2025-01-08,412.09
R1_10592,6395,253,25,2,2024-01-03,988.14
R1_10593,2044,166,38,9,2023-08-22,4413.51
R1_10594,8519,334,36,3,2024-08-01,969.99
R1_10595,9934,25,93,2,2023-10-24,946.32
R1_10596,5462,227,5,2,2024-11-04,816.68
R1_10597,9932,159,23,1,2023-09-28,135.7
R1_10598,296,186,67,8,2024-10-04,476.56
R1_10599,6480,78,39,6,2024-01-10,137.10000000000002
R1_10600,6929,435,32,5,2023-10-31,685.5500000000001
R1_10601,7423,181,69,9,2023-12-10,3784.41
R1_10602,6002,93,13,4,2024-09-20,885.76
R1_10603,3583,42,47,6,2024-03-24,651.3
R1_10604,5195,313,51,5,2024-02-01,2103.65
R1_10605,8735,219,6,8,2024-08-23,2682.16
R1_10606,9832,109,100,7,2024-11-30,1332.45
R1_10607,3702,42,21,3,2025-02-08,325.65
R1_10608,2680,421,21,10,2023-10-02,904.5
R1_10609,3176,364,6,4,2023-08-16,1731.4
R1_10610,276,479,23,2,2024-06-13,208.44
R1_10611,9097,302,46,3,2023-02-28,1037.73
R1_10612,2515,266,36,7,2023-11-12,1405.18
R1_10613,618,76,75,8,2023-03-21,1921.36
R1_10614,406,333,62,6,2025-02-18,2134.56
R1_10615,1753,279,47,9,2025-01-21,4481.37
R1_10616,2503,476,68,1,2024-07-11,264.12
R1_10617,2839,54,89,9,2024-10-11,2047.14
R1_10618,5900,343,30,9,2024-10-16,752.9399999999999
R1_10619,7377,498,100,5,2025-01-31,312.25
R1_10620,1127,250,79,8,2023-09-25,1937.76
R1_10621,182,69,21,4,2024-07-14,1388.4
R1_10622,8400,55,73,6,2024-10-29,1569.3000000000002
R1_10623,6809,189,96,6,2024-02-10,301.74
R1_10624,5834,63,82,6,2024-12-18,118.26
R1_10625,6753,468,81,5,2023-04-11,1996.2
R1_10626,2486,328,96,7,2024-09-05,892.5
R1_10627,5677,113,43,8,2023-11-19,3716.64
R1_10628,6556,333,46,7,2024-02-27,2490.3199999999997
R1_10629,5331,230,24,7,2023-05-02,1074.22
R1_10630,9491,227,1,1,2025-02-16,408.34
R1_10631,4477,54,2,10,2024-09-23,2274.6
R1_10632,1201,199,70,2,2023-03-22,854.34
R1_10633,6158,364,97,6,2024-07-02,2597.1000000000004
R1_10634,5522,321,61,2,2024-12-02,630.26
R1_10635,4437,272,38,3,2023-09-20,1132.17
R1_10636,1268,459,98,9,2023-04-16,4287.599999999999
R1_10637,7759,388,16,5,2023-07-13,1620.6
R1_10638,6440,37,47,1,2023-03-26,389.84
R1_10639,6272,387,99,7,2023-11-06,1658.6499999999999
R1_10640,5360,488,19,2,2023-08-21,761.18
R1_10641,5184,424,95,6,2023-09-21,2013.2400000000002
R1_10642,9165,474,48,2,2024-03-07,544.44
R1_10643,6296,130,28,9,2024-12-25,252.45000000000002
R1_10644,681,240,90,5,2025-02-15,2302.6499999999996
R1_10645,7955,338,93,4,2024-09-19,802.64
R1_10646,340,337,50,7,2023-10-03,1592.43
R1_10647,273,327,80,7,2024-06-16,2056.81
R1_10648,7338,159,88,8,2023-02-24,1085.6
R1_10649,3152,24,10,7,2024-06-18,1090.39
R1_10650,3730,447,15,9,2023-07-01,2522.07
R1_10651,3787,192,38,3,2024-01-25,446.97
R1_10652,7321,197,32,6,2023-07-12,1684.5
R1_10653,3716,376,47,2,2024-09-19,380.94
R1_10654,7625,228,31,8,2024-03-16,3261.28
R1_10655,5368,120,63,2,2024-08-15,694.66
R1_10656,8231,202,51,1,2023-05-22,168.9
R1_10657,9702,393,74,8,2024-04-23,1711.12
R1_10658,8551,125,12,2,2025-02-06,296.26
R1_10659,4670,149,6,5,2024-04-12,2075.1
R1_10660,7736,124,32,4,2024-09-09,1755.36
R1_10661,2199,181,77,4,2023-07-19,1681.96
R1_10662,2069,465,66,3,2023-08-08,381.09000000000003
R1_10663,5609,269,64,3,2024-08-19,831.39
R1_10664,4738,11,99,1,2025-01-09,119.8
R1_10665,5841,25,43,8,2024-10-12,3785.28
R1_10666,2406,96,62,1,2024-05-31,63.76
R1_10667,5061,464,65,10,2023-07-05,4398.0
R1_10668,1020,132,72,4,2024-08-11,1374.48
R1_10669,9916,183,57,9,2024-10-31,3934.44
R1_10670,7383,404,95,3,2023-07-31,363.0
R1_10671,6250,278,79,5,2024-06-14,1405.9
R1_10672,8633,435,71,2,2023-07-08,274.22
R1_10673,2075,252,80,3,2023-08-17,1242.24
R1_10674,6833,167,88,9,2024-09-17,1004.22
R1_10675,5091,402,91,6,2025-02-10,1104.0
R1_10676,5225,197,75,7,2023-08-11,1965.25
R1_10677,1650,336,27,3,2023-08-02,1102.8000000000002
R1_10678,5157,257,40,6,2023-11-16,268.56
R1_10679,3839,169,67,4,2023-05-23,1237.44
R1_10680,2990,229,68,4,2024-04-03,521.48
R1_10681,5832,127,23,2,2023-03-04,840.64
R1_10682,5528,210,76,7,2023-08-17,847.77
R1_10683,6376,436,47,10,2024-03-21,3702.9
R1_10684,8948,309,67,9,2025-02-19,987.57
R1_10685,5238,471,18,3,2024-08-20,97.41
R1_10686,8702,325,76,4,2023-05-18,676.0
R1_10687,2641,311,82,2,2024-12-29,152.3
R1_10688,7754,335,36,7,2024-09-17,912.4499999999999
R1_10689,218,372,54,10,2023-10-23,4458.8
R1_10690,5071,295,12,5,2024-09-27,2444.7
R1_10691,8444,8,17,2,2024-04-13,984.14
R1_10692,2672,186,21,4,2024-08-27,238.28
R1_10693,7461,446,86,7,2023-12-10,3156.09
R1_10694,6237,432,59,10,2023-03-04,3717.3
R1_10695,1636,388,78,9,2024-02-15,2917.08
R1_10696,1127,182,42,3,2024-06-02,1367.25
R1_10697,5791,260,64,4,2023-06-19,830.68
R1_10698,1131,317,40,10,2023-04-07,3065.0
R1_10699,6234,74,34,3,2024-03-18,77.22
R1_10700,8373,150,48,5,2024-12-10,404.79999999999995
R1_10701,8956,141,40,7,2023-04-11,308.07
R1_10702,597,285,85,2,2025-01-26,593.58
R1_10703,2081,175,56,1,2023-08-21,461.76
R1_10704,5612,226,14,6,2023-09-06,55.08
R1_10705,3730,257,47,7,2023-09-24,313.32
R1_10706,4773,133,39,6,2024-08-20,2344.68
R1_10707,2054,31,83,6,2024-01-16,2477.52
R1_10708,3687,226,10,3,2024-11-30,27.54
R1_10709,653,475,28,6,2023-10-04,1775.8200000000002
R1_10710,6750,491,97,2,2024-01-06,868.82
R1_10711,7749,51,58,3,2024-04-30,252.51
R1_10712,7923,242,18,2,2025-01-26,386.82
R1_10713,7585,261,21,9,2025-02-20,2235.5099999999998
R1_10714,8076,466,2,6,2024-12-01,1345.92
R1_10715,5486,486,72,5,2024-06-29,1513.15
R1_10716,3505,107,45,4,2024-11-04,549.68
R1_10717,1271,346,98,8,2024-12-20,1371.52
R1_10718,4344,2,6,2,2024-03-13,46.78
R1_10719,4357,34,87,9,2024-06-20,822.51
R1_10720,9243,269,84,1,2024-02-18,277.13
R1_10721,8878,468,11,1,2024-06-05,399.24
R1_10722,6937,42,1,7,2023-10-01,759.85
R1_10723,9717,263,93,9,2025-01-19,1276.83
R1_10724,8114,478,41,1,2024-02-19,382.91
R1_10725,7528,33,70,3,2024-09-02,1063.23
R1_10726,4703,67,68,9,2023-05-26,492.21
R1_10727,3802,331,54,6,2024-02-18,1772.22
R1_10728,5744,443,85,3,2023-04-22,1010.19
R1_10729,5787,488,90,6,2024-06-05,2283.54
R1_10730,3274,51,7,3,2024-02-18,252.51
R1_10731,4895,25,19,7,2024-01-30,3312.1200000000003
R1_10732,6315,114,54,9,2023-05-15,2701.89
R1_10733,7377,369,2,7,2024-07-19,2463.16
R1_10734,249,298,2,9,2024-10-12,3973.68
R1_10735,8229,386,26,6,2024-05-07,165.24
R1_10736,9936,209,48,5,2023-04-04,1135.45
R1_10737,1780,177,59,6,2024-07-29,1415.22
R1_10738,8107,451,100,6,2025-02-04,2273.7
R1_10739,3163,447,77,3,2024-05-22,840.69
R1_10740,395,27,10,7,2023-05-18,84.83999999999999
R1_10741,9689,281,53,1,2024-10-24,46.79
R1_10742,5843,409,8,4,2024-10-24,1670.76
R1_10743,3004,3,64,7,2024-02-07,250.59999999999997
R1_10744,2339,62,63,9,2023-05-02,3593.43
R1_10745,1429,397,40,9,2023-06-22,2144.88
R1_10746,2100,178,89,2,2024-09-01,127.32
R1_10747,4353,378,31,3,2024-09-26,1370.16
R1_10748,2916,243,90,3,2024-01-23,1022.67
R1_10749,2788,443,74,2,2024-01-12,673.46
R1_10750,8254,333,22,3,2023-08-12,1067.28
R1_10751,8758,78,26,8,2025-01-05,182.8
R1_10752,208,284,72,9,2023-09-20,4303.26
R1_10753,1238,73,36,10,2023-12-05,3452.4
R1_10754,5421,65,78,1,2023-04-28,352.16
R1_10755,8368,152,20,1,2024-10-01,178.75
R1_10756,7567,9,28,3,2024-05-13,569.25
R1_10757,5912,133,58,7,2023-05-17,2735.46
R1_10758,3614,187,49,8,2024-05-06,964.88
R1_10759,2016,434,93,4,2023-09-03,1305.2
R1_10760,5672,406,85,5,2024-03-23,2131.6
R1_10761,4541,376,14,10,2025-02-12,1904.7
R1_10762,6485,113,100,4,2025-01-29,1858.32
R1_10763,2258,247,62,5,2024-09-23,424.6
R1_10764,6743,130,3,4,2024-11-21,112.2
R1_10765,3155,53,80,1,2023-04-16,257.06
R1_10766,9746,394,96,10,2023-10-05,257.6
R1_10767,1261,40,56,1,2024-02-10,208.32
R1_10768,6324,152,81,9,2024-02-12,1608.75
R1_10769,9230,288,26,7,2023-04-30,718.13
R1_10770,3512,476,59,3,2023-04-15,792.36
R1_10771,978,423,86,8,2024-01-20,3098.72
R1_10772,7817,397,24,4,2024-04-19,953.28
R1_10773,1463,45,31,8,2024-03-23,62.0
R1_10774,5883,334,31,2,2023-05-17,646.66
R1_10775,2752,497,37,10,2024-01-07,3934.3
R1_10776,6950,437,69,5,2023-06-30,125.8
R1_10777,5022,360,75,10,2025-01-21,631.1999999999999
R1_10778,7432,48,47,1,2024-08-27,435.33
R1_10779,2181,106,34,8,2023-04-06,2021.52
R1_10780,6777,382,9,5,2023-09-20,1793.3000000000002
R1_10781,4551,308,73,8,2023-10-23,1988.96
R1_10782,2765,472,1,5,2024-05-05,28.05
R1_10783,6490,325,60,2,2023-03-12,338.0
R1_10784,5364,263,3,6,2025-01-14,851.22
R1_10785,1533,74,52,2,2024-09-08,51.48
R1_10786,2277,8,25,1,2024-08-09,492.07
R1_10787,857,397,27,9,2024-06-26,2144.88
R1_10788,1881,15,78,3,2024-03-27,28.259999999999998
R1_10789,2127,287,97,4,2024-05-02,1186.12
R1_10790,8898,367,50,4,2023-08-16,1619.0
R1_10791,270,393,86,3,2024-01-26,641.67
R1_10792,4995,333,60,3,2024-10-08,1067.28
R1_10793,9227,370,51,1,2024-07-06,124.04
R1_10794,7157,46,98,7,2024-08-24,836.7800000000001
R1_10795,4720,48,52,7,2023-03-28,3047.31
R1_10796,1427,426,35,4,2023-07-17,1009.6
R1_10797,2572,321,62,6,2023-12-26,1890.78
R1_10798,967,303,54,5,2024-02-09,1589.1
R1_10799,5375,395,18,6,2024-06-11,660.0
R1_10800,1308,497,32,3,2024-06-22,1180.29
R1_10801,9795,338,92,5,2024-10-12,1003.3
R1_10802,154,424,8,5,2024-12-14,1677.7
R1_10803,3304,419,56,7,2023-07-16,592.62
R1_10804,3292,19,100,5,2024-05-15,1442.0500000000002
R1_10805,2903,40,76,2,2024-01-19,416.64
R1_10806,6703,323,15,5,2024-10-25,1393.55
R1_10807,2789,75,95,1,2024-09-22,496.47
R1_10808,233,297,38,7,2024-10-03,2094.19
R1_10809,6799,499,20,3,2023-10-12,207.81
R1_10810,3333,495,73,10,2025-01-30,4059.5
R1_10811,7242,175,33,3,2024-03-03,1385.28
R1_10812,1919,469,71,6,2024-01-18,2368.02
R1_10813,3854,497,71,3,2025-01-07,1180.29
R1_10814,1506,394,28,10,2024-11-05,257.6
R1_10815,9746,220,62,9,2025-01-01,4235.13
R1_10816,6366,335,25,8,2024-07-15,1042.8
R1_10817,6280,25,17,3,2024-11-26,1419.48
R1_10818,51,495,19,1,2024-03-15,405.95
R1_10819,8598,379,40,7,2023-09-15,3007.06
R1_10820,7308,235,91,7,2023-08-06,1822.7999999999997
R1_10821,6918,450,95,8,2024-11-27,854.48
R1_10822,1615,153,8,2,2024-12-15,13.8
R1_10823,5934,212,36,5,2023-03-27,63.25
R1_10824,512,459,33,10,2024-08-04,4764.0
R1_10825,6168,186,28,10,2023-04-29,595.7
R1_10826,8309,414,42,3,2023-04-24,1415.8799999999999
R1_10827,7492,328,60,1,2023-12-07,127.5
R1_10828,7826,231,92,10,2025-01-14,199.1
R1_10829,2657,119,90,5,2024-01-07,1272.7
R1_10830,6509,374,84,1,2023-08-10,229.29
R1_10831,6863,424,21,3,2023-03-06,1006.6200000000001
R1_10832,4583,482,33,6,2023-09-19,2567.7599999999998
R1_10833,7420,303,55,6,2024-09-22,1906.92
R1_10834,7466,137,44,7,2023-07-15,1900.57
R1_10835,3183,165,62,9,2024-09-27,4471.83
R1_10836,571,435,54,10,2023-03-06,1371.1000000000001
R1_10837,3391,354,20,4,2024-08-03,1047.96
R1_10838,433,152,59,6,2024-04-01,1072.5
R1_10839,8385,80,69,10,2025-01-26,4920.8
R1_10840,896,60,49,8,2024-09-14,3928.16
R1_10841,5102,52,11,5,2023-09-26,824.95
R1_10842,4265,492,83,2,2023-08-08,339.84
R1_10843,7392,458,42,3,2024-08-08,761.58
R1_10844,2583,186,18,10,2023-06-30,595.7
R1_10845,6256,499,1,9,2024-05-31,623.43
R1_10846,450,47,65,1,2024-02-08,41.46
R1_10847,5197,92,6,7,2024-09-20,2174.2000000000003
R1_10848,7053,287,82,1,2024-06-01,296.53
R1_10849,5839,378,20,3,2023-06-06,1370.16
R1_10850,4655,94,75,10,2024-10-07,2450.5
R1_10851,2307,268,35,7,2024-01-02,1403.71
R1_10852,2289,322,89,8,2024-06-29,3262.16
R1_10853,4422,91,39,6,2023-07-02,2141.34
R1_10854,2011,245,17,9,2023-04-11,190.35
R1_10855,1243,279,96,3,2023-03-13,1493.79
